-23.584141,-46.547026
-23.584141,-46.547026
-23.583741,-46.547368
-23.583696,-46.547407
-23.583696,-46.547407
-23.583493,-46.54807
-23.583493,-46.54807
-23.583392,-46.548381
-23.583392,-46.548381
-23.583286,-46.548684
-23.583286,-46.548684
-23.583248,-46.548788
-23.583248,-46.548788
-23.583092,-46.549218
-23.583092,-46.549218
-23.582956,-46.549587
-23.582956,-46.549587
-23.582774,-46.550136
-23.582774,-46.550136
-23.582723,-46.550256
-23.582723,-46.550256
-23.582641,-46.550514
-23.582641,-46.550514
-23.582534,-46.550812
-23.582534,-46.550812
-23.582369,-46.551321
-23.582369,-46.551321
-23.582301,-46.551516
-23.582301,-46.551516
-23.582137,-46.552002
-23.582137,-46.552002
-23.581957,-46.552703
-23.581957,-46.552703
-23.581761,-46.553499
-23.581761,-46.553499
-23.581588,-46.55418
-23.581588,-46.55418
-23.581447,-46.554751
-23.581447,-46.554751
-23.581317,-46.555228
-23.581317,-46.555228
-23.581251,-46.555504
-23.581251,-46.555504
-23.581082,-46.556176
-23.581082,-46.556176
-23.581051,-46.556296
-23.581051,-46.556296
-23.58103,-46.556544
-23.58103,-46.556544
-23.580993,-46.557108
-23.580993,-46.557108
-23.580935,-46.557572
-23.580935,-46.557572
-23.580882,-46.557895
-23.580882,-46.557895
-23.580753,-46.55901
-23.580753,-46.55901
-23.580629,-46.560306
-23.580629,-46.560306
-23.580813,-46.560974
-23.580813,-46.560974
-23.580976,-46.561497
-23.580976,-46.561497
-23.581124,-46.562032
-23.581124,-46.562032
-23.581181,-46.562303
-23.581181,-46.562303
-23.581263,-46.562553
-23.581263,-46.562553
-23.58144,-46.563234
-23.58144,-46.563234
-23.581441,-46.563758
-23.581441,-46.563758
-23.581421,-46.564124
-23.581421,-46.564124
-23.581406,-46.564322
-23.581406,-46.564322
-23.581404,-46.564698
-23.581404,-46.564698
-23.581397,-46.564878
-23.581397,-46.564878
-23.581371,-46.565965
-23.581265,-46.566536
-23.581265,-46.566536
-23.581189,-46.567062
-23.581189,-46.567062
-23.581136,-46.567198
-23.581136,-46.567198
-23.580824,-46.567836
-23.580824,-46.567836
-23.580777,-46.567962
-23.580777,-46.567962
-23.580314,-46.568945
-23.580314,-46.568945
-23.580214,-46.569171
-23.580214,-46.569171
-23.579898,-46.569828
-23.579898,-46.569828
-23.57986,-46.57003
-23.57986,-46.57003
-23.579789,-46.570349
-23.579789,-46.570349
-23.579764,-46.5705
-23.579764,-46.5705
-23.579641,-46.571156
-23.579641,-46.571156
-23.579523,-46.571903
-23.579523,-46.571903
-23.579502,-46.572055
-23.579502,-46.572055
-23.579478,-46.572206
-23.579478,-46.572206
-23.579392,-46.572371
-23.578972,-46.573203
-23.578972,-46.573203
-23.57874,-46.573678
-23.57874,-46.573678
-23.578024,-46.575036
-23.578024,-46.575036
-23.577572,-46.575905
-23.577572,-46.575905
-23.577674,-46.576215
-23.577691,-46.576546
-23.577675,-46.576735
-23.577675,-46.576735
-23.577972,-46.577434
-23.577972,-46.577434
-23.5782,-46.578008
-23.5782,-46.578008
-23.578397,-46.578428
-23.578397,-46.578428
-23.578569,-46.578812
-23.578569,-46.578812
-23.578988,-46.579783
-23.578988,-46.579783
-23.579181,-46.580173
-23.579181,-46.580173
-23.579498,-46.58093
-23.579498,-46.58093
-23.57989,-46.581797
-23.57989,-46.581797
-23.580019,-46.582063
-23.580019,-46.582063
-23.580517,-46.583206
-23.580517,-46.583206
-23.580796,-46.583819
-23.580796,-46.583819
-23.581076,-46.58453
-23.581076,-46.58453
-23.581387,-46.585193
-23.581387,-46.585193
-23.581081,-46.585353
-23.581157,-46.585608
-23.581157,-46.585608
-23.581257,-46.585935
-23.581257,-46.585935
-23.581302,-46.586125
-23.581302,-46.586125
-23.581385,-46.586379
-23.581385,-46.586379
-23.581431,-46.586502
-23.581431,-46.586502
-23.581607,-46.587152
-23.581607,-46.587152
-23.581935,-46.588114
-23.581935,-46.588114
-23.582009,-46.589059
-23.582009,-46.589059
-23.582003,-46.589549
-23.582003,-46.589549
-23.582003,-46.590182
-23.582003,-46.590182
-23.582004,-46.591025
-23.582004,-46.591025
-23.581936,-46.591201
-23.581639,-46.593914
-23.581639,-46.593914
-23.581493,-46.595229
-23.581493,-46.595229
-23.581411,-46.596589
-23.581419,-46.597064
-23.581419,-46.597064
-23.58172,-46.59808
-23.58172,-46.59808
-23.582222,-46.599274
-23.582222,-46.599274
-23.582263,-46.59937
-23.582263,-46.59937
-23.582478,-46.599813
-23.582478,-46.599813
-23.582877,-46.600773
-23.582877,-46.600773
-23.581748,-46.601148
-23.581748,-46.601148
-23.580622,-46.601534
-23.580622,-46.601534
-23.579584,-46.601842
-23.579584,-46.601842
-23.578094,-46.602395
-23.578094,-46.602395
-23.576698,-46.602796
-23.576698,-46.602796
-23.576807,-46.603864
-23.576807,-46.603864
-23.576915,-46.605128
-23.576915,-46.605128
-23.576982,-46.606236
-23.576982,-46.606236
-23.577078,-46.607297
-23.577078,-46.607297
-23.577175,-46.608713
-23.577175,-46.608713
-23.577206,-46.609166
-23.577206,-46.609166
-23.577225,-46.609539
-23.577225,-46.609539
-23.577277,-46.610424
-23.577277,-46.610424
-23.57692,-46.610458
-23.576519,-46.610493
-23.576519,-46.610493
-23.575986,-46.610542
-23.575986,-46.610542
-23.575496,-46.610585
-23.575496,-46.610585
-23.574541,-46.61067
-23.574541,-46.61067
-23.573128,-46.610807
-23.573128,-46.610807
-23.571952,-46.610935
-23.571952,-46.610935
-23.57071,-46.611036
-23.57071,-46.611036
-23.568211,-46.611277
-23.568211,-46.611277
-23.567998,-46.611294
-23.567998,-46.611294
-23.568012,-46.611397
-23.568012,-46.611397
-23.568,-46.611491
-23.568,-46.611491
-23.567809,-46.612375
-23.567809,-46.612375
-23.56766,-46.613075
-23.56766,-46.613075
-23.567291,-46.613354
-23.567291,-46.613354
-23.566522,-46.614164
-23.566522,-46.614164
-23.565619,-46.615108
-23.565619,-46.615108
-23.565352,-46.615441
-23.565094,-46.615893
-23.56493,-46.6163
-23.56493,-46.6163
-23.564577,-46.617111
-23.564577,-46.617111
-23.564182,-46.617996
-23.564182,-46.617996
-23.56367,-46.619165
-23.56367,-46.619165
-23.563308,-46.619996
-23.563308,-46.619996
-23.563215,-46.620284
-23.563215,-46.620284
-23.562805,-46.620827
-23.562805,-46.620827
-23.562327,-46.62158
-23.562327,-46.62158
-23.561332,-46.621667
-23.561332,-46.621667
-23.559864,-46.621864
-23.559864,-46.621864
-23.559673,-46.623252
-23.559673,-46.623252
-23.559222,-46.624213
-23.559222,-46.624213
-23.559147,-46.624444
-23.559147,-46.624444
-23.558742,-46.625245
-23.558742,-46.625245
-23.558307,-46.626339
-23.558307,-46.626339
-23.558351,-46.626734
-23.558351,-46.626734
-23.558616,-46.627303
-23.558616,-46.627303
-23.558047,-46.628889
-23.558047,-46.628889
-23.558137,-46.630164
-23.558137,-46.630164
-23.558187,-46.631283
-23.558187,-46.631283
-23.55823,-46.631833
-23.55823,-46.631833
-23.558284,-46.632872
-23.558284,-46.632872
-23.558345,-46.633992
-23.558345,-46.633992
-23.558395,-46.634996
-23.558395,-46.634996
-23.558436,-46.635805
-23.558321,-46.636994
-23.558321,-46.636994
-23.557718,-46.636695
-23.557718,-46.636695
-23.557239,-46.636451
-23.557239,-46.636451
-23.556641,-46.636235
-23.556641,-46.636235
-23.556472,-46.636183
-23.556472,-46.636183
-23.556343,-46.636137
-23.556343,-46.636137
-23.556193,-46.636082
-23.556028,-46.636029
-23.556028,-46.636029
-23.555538,-46.635877
